case_id,success,翼根弦长,翼中弦长,翼尖弦长,翼根扭转角,翼中扭转角,翼尖扭转角,T_N,P_kW,eta_%,CT,CP,J
110,True,478.59387998502217,402.315842662498,317.5035623433389,40.75117202684824,18.304355861835447,-1.4557097419505158,-39548.623190725535,-3091.67765489739,98.75394692223642,-0.21872422286997265,-0.33912943986928623,1.53116880538029
111,True,449.5329824934251,356.644791286079,215.63690015465997,49.05695913539008,12.18553612580039,2.1923473848283823,-32574.06883608907,-2519.617546245615,99.80554857990894,-0.18015135084544193,-0.2763795526320677,1.53116880538029
112,True,480.532778556634,336.5688507770976,254.43649858272383,41.52002256680175,17.68204843092595,1.1273159607407592,-33726.35091309737,-2614.149822832962,99.5992757473062,-0.1865240632558133,-0.2867488995003781,1.53116880538029
113,True,451.456589526293,434.1007952367556,284.8898086714053,45.62216341569297,21.367020367670143,0.7098598108536311,-39256.48720067538,-3067.582352736558,98.79444016192664,-0.21710856062332698,-0.3364864003168477,1.53116880538029
114,True,444.1450344103437,438.8965329458628,398.8082711410958,34.389029219059964,22.688418208291758,-9.896481010205138,-44443.13901754932,-3492.9690000418173,98.22618901323582,-0.2457934122418511,-0.3831475181730345,1.53116880538029
115,True,318.7433072365537,291.61371551516936,276.0294299290304,47.82876697069423,13.872360336025633,4.399912009691736,-30722.515970958015,-2338.4062435848787,100.0,-0.16991131139892504,-0.25650229037221584,1.53116880538029
116,True,527.5193629843147,413.23299350601314,280.57139760416686,32.615467368249654,14.26633414926856,-3.2974071044004107,-38935.0527005456,-3056.569225885884,98.33855693587165,-0.21533086255011136,-0.3352783586136118,1.53116880538029
117,True,454.91327899766463,322.3661671414048,210.20238136360925,34.68759877100678,13.186888263755964,-4.359145860825363,-30799.98646162329,-2375.456043524327,100.0,-0.170339763049047,-0.2605663226884022,1.53116880538029
118,True,459.1513424604515,331.3633220598141,325.90781301001635,38.51606230057715,23.34787253138007,-7.359663141310599,-36435.95056048376,-2825.1996851364866,99.56306444701649,-0.2015095426315485,-0.3098991853893705,1.53116880538029
119,True,357.5747168831292,357.01391990401373,290.1090729399267,30.845974688305084,23.048830707221725,-4.886916640170311,-34860.49669513907,-2682.053912766002,100.0,-0.19279647262900484,-0.29419737199793855,1.53116880538029
120,True,307.28064843365297,303.6540037157233,247.38566331147445,41.073371863531904,23.435557899574416,-0.8267943215647389,-29863.695275743878,-2270.281555341755,100.0,-0.16516159133308433,-0.2490296202092822,1.53116880538029
121,True,432.5948196760377,284.5976126868657,231.32313193057783,49.92745236647559,10.256002390121504,-0.7793139783673926,-29734.864091091647,-2280.699527205445,100.0,-0.16444908863460647,-0.2501723787232918,1.53116880538029
122,True,421.3700378587023,373.5344075853582,292.7032471017917,35.265220259265845,16.33382197566572,-6.330836678717816,-36480.514876299196,-2826.4414643790733,99.64104277209918,-0.20175600621379397,-0.3100353974871332,1.53116880538029
123,True,501.0482307110104,322.1577159342466,272.18318306625,36.10563007070423,10.714105527946554,3.767193569054992,-34077.41093899004,-2644.801960054348,99.46968295637424,-0.18846560572048482,-0.2901111653272242,1.53116880538029
124,True,464.42834626999206,255.53991673467192,250.75876754524836,44.29841034084383,22.89545479256715,2.649711563197449,-29609.28164764774,-2274.240719531504,100.0,-0.16375455314557272,-0.24946390517812211,1.53116880538029
125,True,438.0930555121572,352.04260818908364,304.7236085200594,30.368931409139776,21.226293183757026,-4.141843323744276,-36212.829023690894,-2805.260099380812,99.65672706234979,-0.20027556579990957,-0.30771199082921447,1.53116880538029
126,True,342.0231034289445,282.29722030692267,232.21086923504765,39.6959090805261,10.573431726088236,-5.973086117835672,-28605.55584591986,-2174.383395008585,100.0,-0.15820343332785541,-0.23851044808706356,1.53116880538029
127,True,524.5453955901947,309.57426087920214,211.40324737693825,31.14822083982683,11.697221336064334,-2.129171178302567,-31026.503106209668,-2409.013330222057,99.42850916389904,-0.17159251657261057,-0.2642472574790351,1.53116880538029
128,True,497.3552413691669,282.0025146019969,265.0432276630848,32.04353123732858,12.406709120606228,-9.007219988535756,-31851.697889319345,-2461.9055950716893,99.87999060475148,-0.1761562680534547,-0.270049066772918,1.53116880538029
